image_id,file_path,loan_id,similar_group,is_similar_pair,edit_type,base_from,姓名,性别,民族,出生日期,住址,身份证号,签发机关,有效期限,甲方名称,借款金额,借款期限(月),借款用途,还款方式,same_iddd
IMG_00435,loan_0139/face_signing.jpg,LN20240000139,SG_629,1,,,林娜,女,汉族,1984-07-31,湖北省武汉市江岸区 锦绣家园 17栋3单元2042室,420102198407316529,江岸区公安局江岸区分局,2002.07.27-2012.07.24,赛博城消费金融有限公司,134118.09,6,购买燃油车,一次性还本付息,0
IMG_00436,loan_0140/face_signing.jpg,LN20240000140,SG_630,1,,,林宇,男,土家族,1963-12-09,天津市天津市和平区 星河湾畔 3栋4单元1637室,120101196312092271,和平区公安局和平区分局,1981.12.04-1991.12.02,阿卡姆消费金融,3132683.73,360,二手房交易,等额本金,0
IMG_00437,loan_0141/face_signing.jpg,LN20240000141,SG_631,1,,,徐敏,女,汉族,1981-12-27,新疆维吾尔自治区乌鲁木齐市天山区 龙腾盛世 11栋3单元1862室,650102198112273667,天山区公安局天山区分局,1999.12.23-2009.12.20,昆仑数字科技有限公司,182165.52,12,购买燃油车,按月付息，到期还本,0
IMG_00438,loan_0142/face_signing.jpg,LN20240000142,SG_632,1,,,陈梓轩,男,汉族,1973-11-13,湖北省武汉市江岸区 锦绣华庭 12栋2单元2370室,420102197311132931,江岸区公安局江岸区分局,1991.11.09-2001.11.06,琅琊商业银行,1897308.77,240,购房首付,等额本金,0
IMG_00439,loan_0143/face_signing.jpg,LN20240000143,SG_633,1,,,赵子涵,男,汉族,1982-09-23,云南省昆明市五华区 融创壹号院 8栋1单元1311室,530102198209233816,五华区公安局五华区分局,2000.09.18-2010.09.16,潘多拉普惠金融,598744.6,240,二手房交易,等额本金,0
IMG_00440,loan_0144/face_signing.jpg,LN20240000144,SG_634,1,,,黄宇,女,汉族,1999-04-25,河南省郑州市金水区 御景半岛 11栋4单元2248室,410105199904257664,金水区公安局金水区分局,2017.04.20-2027.04.18,提瓦特小额贷款,255182.51,60,购买燃油车,等额本息,0
IMG_00441,loan_0145/face_signing.jpg,LN20240000145,SG_635,1,,,孙超,男,汉族,1994-08-30,天津市天津市东丽区 碧水云天 1栋1单元675室,120110199408304777,东丽区公安局东丽区分局,2012.08.25-2022.08.23,木叶村消费金融,10046.75,12,旅游,按月付息，到期还本,0
IMG_00442,loan_0146/face_signing.jpg,LN20240000146,SG_636,1,,,郭涛,男,汉族,1965-05-01,福建省福州市鼓楼区 香榭丽舍 20栋1单元733室,350102196505014199,鼓楼区公安局鼓楼区分局,1983.04.27-1993.04.24,昆仑数字科技有限公司,116249.42,6,购买燃油车,一次性还本付息,0
IMG_00443,loan_0147/face_signing.jpg,LN20240000147,SG_637,1,,,罗华,女,汉族,1969-06-25,云南省昆明市五华区 中央公园 11栋2单元1965室,530102196906253266,五华区公安局五华区分局,1987.06.21-1997.06.18,木叶村消费金融,2510765.18,360,购房首付,等额本息,0
IMG_00444,loan_0148/face_signing.jpg,LN20240000148,SG_638,1,,,赵伟,男,汉族,1963-03-10,贵州省贵阳市云岩区 中央公园 16栋5单元1466室,520103196303104899,云岩区公安局云岩区分局,1981.03.05-1991.03.03,九又四分之三信贷中心,41363.63,12,日常消费,按月付息，到期还本,0
IMG_00445,loan_0149/face_signing.jpg,LN20240000149,SG_639,1,,,徐梓轩,女,汉族,1977-08-20,湖北省武汉市武昌区 星河湾畔 19栋4单元412室,42010619770820146X,武昌区公安局武昌区分局,1995.08.16-2005.08.13,潘多拉普惠金融,3899021.24,240,二手房交易,按月付息，到期还本,0
IMG_00446,loan_0150/face_signing.jpg,LN20240000150,SG_640,1,,,高子涵,女,汉族,1982-12-18,天津市天津市和平区 御景半岛 18栋5单元384室,120101198212184004,和平区公安局和平区分局,2000.12.13-2010.12.11,新亚特兰蒂斯商业银行,50129.62,12,婚庆,等额本金,0
IMG_00447,loan_0151/face_signing.jpg,LN20240000151,SG_641,1,,,刘超,男,汉族,1999-05-04,浙江省杭州市西湖区 融创壹号院 14栋4单元2118室,330106199905048537,西湖区公安局西湖区分局,2017.04.29-2027.04.27,夏尔农业信贷,4033151.01,240,企业流动资金,按月付息，到期还本,0
IMG_00448,loan_0152/face_signing.jpg,LN20240000152,SG_642,1,,,李燕,女,汉族,2005-08-10,江西省南昌市东湖区 绿地新江湾 20栋3单元938室,360102200508107340,东湖区公安局东湖区分局,2023.08.06-2033.08.03,阿卡姆消费金融,156178.11,24,购买燃油车,等额本息,0
IMG_00449,loan_0153/face_signing.jpg,LN20240000153,SG_643,1,,,林勇,男,汉族,1988-04-28,四川省成都市锦江区 枫林晚居 19栋6单元353室,510104198804286479,锦江区公安局锦江区分局,2006.04.24-2016.04.21,赛博城消费金融有限公司,824778.09,24,购房首付,等额本金,0
IMG_00450,loan_0154/face_signing.jpg,LN20240000154,SG_644,1,,,杨志强,男,壮族,1975-11-20,湖南省长沙市芙蓉区 融创壹号院 1栋3单元1792室,430102197511209552,芙蓉区公安局芙蓉区分局,1993.11.15-2003.11.13,霍格沃茨魔法银行,132056.43,3,购买新能源汽车,先息后本,0
IMG_00451,loan_0155/face_signing.jpg,LN20240000155,SG_645,1,,,张浩,男,汉族,1996-06-06,江苏省无锡市新吴区 东方曼哈顿 20栋2单元1152室,320214199606060775,新吴区公安局新吴区分局,2014.06.02-2024.05.30,提瓦特小额贷款,75945.92,3,购买燃油车,先息后本,0
IMG_00452,loan_0156/face_signing.jpg,LN20240000156,SG_646,1,,,陈涛,男,汉族,2006-03-15,海南省海口市龙华区 碧水云天 7栋6单元2290室,460106200603153096,龙华区公安局龙华区分局,2024.03.10-2034.03.08,星火基地普惠金融,560478.54,240,购房首付,等额本金,0
IMG_00453,loan_0157/face_signing.jpg,LN20240000157,SG_647,1,,,张秀,女,汉族,1981-10-16,北京市北京市海淀区 御景半岛 14栋6单元1737室,110108198110167169,海淀区公安局海淀区分局,1999.10.12-2009.10.09,琅琊商业银行,435336.23,36,企业流动资金,等额本息,0
IMG_00454,loan_0158/face_signing.jpg,LN20240000158,SG_648,1,,,高勇,男,汉族,1980-11-17,四川省成都市锦江区 阳光100 12栋5单元2346室,510104198011179331,锦江区公安局锦江区分局,1998.11.13-2008.11.10,赛博城消费金融有限公司,26664.96,3,购买家电,先息后本,0
IMG_00455,loan_0159/face_signing.jpg,LN20240000159,SG_649,1,,,周晨,女,汉族,1962-09-08,江西省南昌市东湖区 融创壹号院 16栋5单元1957室,360102196209080249,东湖区公安局东湖区分局,1980.09.03-1990.09.01,艾泽拉斯数字科技,533387.25,24,二手房交易,按月付息，到期还本,0
IMG_00456,loan_0160/face_signing.jpg,LN20240000160,SG_650,1,,,孙宇,女,汉族,1998-05-22,广东省深圳市南山区 悦海名邸 20栋6单元1322室,440305199805225604,南山区公安局南山区分局,2016.05.17-2026.05.15,艾泽拉斯数字科技,3870806.04,240,企业流动资金,等额本息,0
IMG_00457,loan_0161/face_signing.jpg,LN20240000161,SG_651,1,,,吴磊,男,汉族,1988-06-16,海南省海口市龙华区 东方曼哈顿 4栋6单元873室,460106198806161379,龙华区公安局龙华区分局,2006.06.12-2016.06.09,星火基地普惠金融,3117471.44,360,购房首付,按月付息，到期还本,0
IMG_00458,loan_0162/face_signing.jpg,LN20240000162,SG_652,1,,,张宇,男,汉族,1962-02-09,贵州省贵阳市云岩区 融创壹号院 20栋1单元1541室,52010319620209197X,云岩区公安局云岩区分局,1980.02.05-1990.02.02,赛博城消费金融有限公司,51659.53,6,房屋装修,先息后本,0
IMG_00459,loan_0163/face_signing.jpg,LN20240000163,SG_653,1,,,徐浩,女,汉族,1990-09-04,北京市北京市朝阳区 紫金华府 8栋6单元1318室,110105199009047029,朝阳区公安局朝阳区分局,2008.08.30-2018.08.28,瓦坎达信贷中心,116416.19,3,购买燃油车,一次性还本付息,0
IMG_00460,loan_0164/face_signing.jpg,LN20240000164,SG_654,1,,,黄秀,女,汉族,1992-01-07,浙江省宁波市海曙区 中央公园 1栋6单元415室,330203199201076640,海曙区公安局海曙区分局,2010.01.02-2019.12.31,新亚特兰蒂斯商业银行,82478.53,3,购买新能源汽车,先息后本,0
IMG_00461,loan_0165/face_signing.jpg,LN20240000165,SG_655,1,,,胡雪,女,汉族,1994-06-04,湖北省武汉市武昌区 普罗旺斯 16栋6单元926室,420106199406041308,武昌区公安局武昌区分局,2012.05.30-2022.05.28,九又四分之三信贷中心,911203.98,60,扩大生产,按月付息，到期还本,0
IMG_00462,loan_0166/face_signing.jpg,LN20240000166,SG_656,1,,,罗建,男,汉族,1999-05-29,河南省郑州市金水区 紫金华府 4栋5单元2117室,410105199905293093,金水区公安局金水区分局,2017.05.24-2027.05.22,阿卡姆消费金融,12700.09,6,日常消费,先息后本,0
IMG_00463,loan_0167/face_signing.jpg,LN20240000167,SG_657,1,,,黄娜,女,汉族,1988-04-06,广东省深圳市福田区 绿地新江湾 1栋2单元1120室,440304198804061862,福田区公安局福田区分局,2006.04.02-2016.03.30,赛博城消费金融有限公司,63323.94,12,购买燃油车,等额本金,0
IMG_00464,loan_0168/face_signing.jpg,LN20240000168,SG_658,1,,,胡婷,女,汉族,2003-07-20,四川省成都市锦江区 锦绣华庭 16栋6单元874室,51010420030720660X,锦江区公安局锦江区分局,2021.07.15-2031.07.13,昆仑数字科技有限公司,4220386.64,120,购房首付,等额本息,0
IMG_00465,loan_0169/face_signing.jpg,LN20240000169,SG_659,1,,,赵丽,女,汉族,1992-11-22,陕西省西安市新城区 威尼斯水城 16栋3单元1406室,610102199211229749,新城区公安局新城区分局,2010.11.18-2020.11.15,星火基地普惠金融,511034.41,240,扩大生产,等额本金,0
IMG_00466,loan_0170/face_signing.jpg,LN20240000170,SG_660,1,,,徐强,男,汉族,1975-07-11,湖北省武汉市武昌区 东方曼哈顿 1栋3单元1218室,420106197507117472,武昌区公安局武昌区分局,1993.07.06-2003.07.04,九又四分之三信贷中心,659811.37,36,二手房交易,等额本金,0
IMG_00467,loan_0171/face_signing.jpg,LN20240000171,SG_661,1,,,黄慧,女,汉族,1983-12-03,湖北省武汉市武昌区 翠湖雅苑 12栋1单元1744室,420106198312032721,武昌区公安局武昌区分局,2001.11.28-2011.11.26,琅琊商业银行,952539.81,36,购房首付,等额本金,0
IMG_00468,loan_0172/face_signing.jpg,LN20240000172,SG_662,1,,,孙宇,女,汉族,1999-10-24,新疆维吾尔自治区乌鲁木齐市天山区 龙腾盛世 17栋6单元474室,650102199910240143,天山区公安局天山区分局,2017.10.19-2027.10.17,九又四分之三信贷中心,3542871.95,240,企业流动资金,按月付息，到期还本,0
IMG_00469,loan_0173/face_signing.jpg,LN20240000173,SG_663,1,,,刘文,男,汉族,1989-02-19,江苏省南京市鼓楼区 星河湾畔 6栋5单元1525室,320106198902197776,鼓楼区公安局鼓楼区分局,2007.02.15-2017.02.12,霍格沃茨魔法银行,702060.15,36,企业流动资金,等额本金,0
IMG_00470,loan_0174/face_signing.jpg,LN20240000174,SG_664,1,,,刘梓轩,女,汉族,1996-02-10,河南省郑州市金水区 阳光100 16栋5单元2393室,410105199602105542,金水区公安局金水区分局,2014.02.05-2024.02.03,昆仑数字科技有限公司,585380.46,120,二手房交易,等额本息,0
IMG_00471,loan_0175/face_signing.jpg,LN20240000175,SG_665,1,,,赵建,男,汉族,1966-01-26,广东省深圳市福田区 绿地新江湾 14栋5单元941室,440304196601260491,福田区公安局福田区分局,1984.01.22-1994.01.19,赛博城消费金融有限公司,688779.54,36,购房首付,按月付息，到期还本,0
IMG_00472,loan_0176/face_signing.jpg,LN20240000176,SG_666,1,,,赵敏,女,回族,2000-03-04,四川省成都市武侯区 御景半岛 11栋3单元1094室,510107200003048568,武侯区公安局武侯区分局,2018.02.28-2028.02.26,赛博城消费金融有限公司,177057.55,3,婚庆,一次性还本付息,0
IMG_00473,loan_0177/face_signing.jpg,LN20240000177,SG_667,1,,,刘婷,女,汉族,1961-02-26,湖南省长沙市岳麓区 翠湖雅苑 16栋4单元1207室,430104196102262828,岳麓区公安局岳麓区分局,1979.02.22-1989.02.19,提瓦特小额贷款,357025.95,60,企业流动资金,按月付息，到期还本,0
IMG_00474,loan_0178/face_signing.jpg,LN20240000178,SG_668,1,,,徐丽,女,汉族,1964-12-19,云南省昆明市五华区 融创壹号院 1栋5单元309室,530102196412196708,五华区公安局五华区分局,1982.12.15-1992.12.12,琅琊商业银行,4835556.97,120,二手房交易,按月付息，到期还本,0
IMG_00475,loan_0179/face_signing.jpg,LN20240000179,SG_669,1,,,罗杰,男,汉族,1983-09-24,浙江省杭州市西湖区 龙腾盛世 19栋6单元2255室,330106198309245011,西湖区公安局西湖区分局,2001.09.19-2011.09.17,新亚特兰蒂斯商业银行,496932.47,36,扩大生产,等额本金,0
IMG_00476,loan_0180/face_signing.jpg,LN20240000180,SG_670,1,,,徐芳,女,汉族,1990-06-25,山东省青岛市崂山区 碧水云天 7栋6单元988室,37021219900625592X,崂山区公安局崂山区分局,2008.06.20-2018.06.18,琅琊商业银行,184858.2,24,房屋装修,按月付息，到期还本,0
IMG_00477,loan_0181/face_signing.jpg,LN20240000181,SG_671,1,,,陈志强,男,汉族,1996-08-09,重庆市重庆市渝中区 普罗旺斯 16栋1单元2000室,500103199608094417,渝中区公安局渝中区分局,2014.08.05-2024.08.02,瓦坎达信贷中心,92012.82,6,房屋装修,一次性还本付息,0
IMG_00478,loan_0182/face_signing.jpg,LN20240000182,SG_672,1,,,徐子涵,女,汉族,1990-07-15,广东省深圳市福田区 绿地新江湾 6栋4单元1738室,440304199007158703,福田区公安局福田区分局,2008.07.10-2018.07.08,赛博城消费金融有限公司,4909791.16,120,企业流动资金,等额本息,0
IMG_00479,loan_0183/face_signing.jpg,LN20240000183,SG_673,1,,,孙燕,女,汉族,2005-06-05,广东省广州市天河区 普罗旺斯 7栋2单元2144室,440106200506056063,天河区公安局天河区分局,2023.06.01-2033.05.29,赛博城消费金融有限公司,2853591.79,120,购房首付,等额本息,0
IMG_00480,loan_0184/face_signing.jpg,LN20240000184,SG_674,1,,,赵建,女,汉族,2001-05-01,天津市天津市东丽区 香榭丽舍 13栋6单元1111室,120110200105016204,东丽区公安局东丽区分局,2019.04.27-2029.04.24,九又四分之三信贷中心,2967744.88,240,企业流动资金,等额本息,0
IMG_00481,loan_0185/face_signing.jpg,LN20240000185,SG_675,1,,,徐浩,男,汉族,2003-12-11,海南省海口市龙华区 锦绣家园 14栋3单元318室,460106200312116113,龙华区公安局龙华区分局,2021.12.06-2031.12.04,九又四分之三信贷中心,169798.24,3,婚庆,先息后本,0
IMG_00482,loan_0186/face_signing.jpg,LN20240000186,SG_676,1,,,郭浩,女,汉族,1996-05-15,湖南省长沙市岳麓区 御景半岛 17栋3单元208室,43010419960515040X,岳麓区公安局岳麓区分局,2014.05.11-2024.05.08,夏尔农业信贷,744230.34,24,二手房交易,等额本息,0
IMG_00483,loan_0187/face_signing.jpg,LN20240000187,SG_677,1,,,张平,女,汉族,1994-04-17,湖北省武汉市武昌区 香榭丽舍 9栋4单元1814室,420106199404173489,武昌区公安局武昌区分局,2012.04.12-2022.04.10,霍格沃茨魔法银行,827173.99,60,购房首付,按月付息，到期还本,0
IMG_00484,loan_0188/face_signing.jpg,LN20240000188,SG_678,1,,,张涛,男,汉族,1990-11-20,福建省福州市鼓楼区 龙腾盛世 7栋5单元739室,35010219901120309X,鼓楼区公安局鼓楼区分局,2008.11.15-2018.11.13,琅琊商业银行,1825832.51,120,企业流动资金,按月付息，到期还本,0
IMG_00485,loan_0189/face_signing.jpg,LN20240000189,SG_679,1,,,杨佳,女,汉族,1995-09-24,北京市北京市海淀区 龙腾盛世 19栋2单元252室,110108199509248467,海淀区公安局海淀区分局,2013.09.19-2023.09.17,霍格沃茨魔法银行,4053849.07,240,二手房交易,按月付息，到期还本,0
IMG_00486,loan_0190/face_signing.jpg,LN20240000190,SG_680,1,,,赵勇,男,汉族,2008-05-30,山东省青岛市崂山区 阳光100 14栋1单元2435室,370212200805309133,崂山区公安局崂山区分局,2026.05.26-2036.05.23,木叶村消费金融,549934.23,60,扩大生产,等额本金,0
IMG_00487,loan_0191/face_signing.jpg,LN20240000191,SG_681,1,,,王文,女,汉族,2003-09-03,福建省福州市鼓楼区 枫林晚居 19栋1单元115室,350102200309032129,鼓楼区公安局鼓楼区分局,2021.08.29-2031.08.27,赛博城消费金融有限公司,975630.07,60,购房首付,等额本息,0
IMG_00488,loan_0192/face_signing.jpg,LN20240000192,SG_682,1,,,吴浩,男,汉族,1996-02-27,广东省深圳市福田区 悦海名邸 14栋6单元2364室,440304199602273431,福田区公安局福田区分局,2014.02.22-2024.02.20,潘多拉普惠金融,722580.04,24,二手房交易,等额本金,0
IMG_00489,loan_0193/face_signing.jpg,LN20240000193,SG_683,1,,,周华,女,汉族,1989-10-12,天津市天津市和平区 星河湾畔 18栋1单元2200室,12010119891012640X,和平区公安局和平区分局,2007.10.08-2017.10.05,阿卡姆消费金融,140099.82,60,购买燃油车,按月付息，到期还本,0
IMG_00490,loan_0194/face_signing.jpg,LN20240000194,SG_684,1,,,朱文,女,汉族,1991-08-16,江苏省无锡市新吴区 普罗旺斯 19栋3单元1360室,320214199108169364,新吴区公安局新吴区分局,2009.08.11-2019.08.09,昆仑数字科技有限公司,119358.97,3,购买新能源汽车,一次性还本付息,0
IMG_00491,loan_0195/face_signing.jpg,LN20240000195,SG_685,1,,,周慧,女,汉族,1994-02-14,贵州省贵阳市云岩区 锦绣家园 9栋5单元314室,520103199402149869,云岩区公安局云岩区分局,2012.02.10-2022.02.07,潘多拉普惠金融,151229.98,12,购买燃油车,等额本息,0
IMG_00492,loan_0196/face_signing.jpg,LN20240000196,SG_686,1,,,徐杰,男,汉族,2003-06-21,浙江省杭州市上城区 阳光100 14栋4单元1283室,330102200306212278,上城区公安局上城区分局,2021.06.16-2031.06.14,琅琊商业银行,136567.8,12,婚庆,等额本息,0
IMG_00493,loan_0197/face_signing.jpg,LN20240000197,SG_687,1,,,刘文,男,汉族,1965-01-05,安徽省合肥市庐阳区 御景半岛 6栋6单元1637室,340103196501053195,庐阳区公安局庐阳区分局,1983.01.01-1992.12.29,瓦坎达信贷中心,148090.72,3,婚庆,一次性还本付息,0
IMG_00494,loan_0198/face_signing.jpg,LN20240000198,SG_688,1,,,郭娜,女,土家族,1997-12-16,浙江省宁波市海曙区 绿地新江湾 5栋3单元325室,330203199712162460,海曙区公安局海曙区分局,2015.12.12-2025.12.09,木叶村消费金融,3669851.0,360,二手房交易,等额本息,0
IMG_00495,loan_0199/face_signing.jpg,LN20240000199,SG_689,1,,,周浩,男,汉族,2007-03-02,上海市上海市浦东新区 翠湖雅苑 8栋2单元2116室,310115200703028632,浦东新区公安局浦东新区分局,2025.02.25-2035.02.23,昆仑数字科技有限公司,172255.11,60,婚庆,等额本金,0
IMG_00496,loan_0200/face_signing.jpg,LN20240000200,SG_690,1,,,周娟,女,汉族,1992-06-05,江苏省苏州市虎丘区 枫林晚居 7栋3单元1428室,320505199206054341,虎丘区公安局虎丘区分局,2010.06.01-2020.05.29,哥谭市小额贷款中心,19421.19,6,购买家电,先息后本,0
IMG_00497,loan_0201/face_signing.jpg,LN20240000201,SG_691,1,,,刘子涵,男,汉族,1996-02-26,上海市上海市黄浦区 香榭丽舍 11栋3单元1909室,310101199602263015,黄浦区公安局黄浦区分局,2014.02.21-2024.02.19,霍格沃茨魔法银行,1819107.13,120,二手房交易,等额本金,0
IMG_00498,loan_0202/face_signing.jpg,LN20240000202,SG_692,1,,,吴婷,女,汉族,2001-08-10,江西省南昌市东湖区 紫金华府 1栋3单元104室,360102200108101484,东湖区公安局东湖区分局,2019.08.06-2029.08.03,赛博城消费金融有限公司,1568650.07,240,购房首付,等额本金,0
IMG_00499,loan_0203/face_signing.jpg,LN20240000203,SG_693,1,,,罗强,男,汉族,1986-03-01,北京市北京市海淀区 翠湖雅苑 2栋4单元1533室,110108198603015497,海淀区公安局海淀区分局,2004.02.25-2014.02.22,提瓦特小额贷款,72303.7,12,婚庆,按月付息，到期还本,0
IMG_00500,loan_0204/face_signing.jpg,LN20240000204,SG_694,1,,,吴军,男,汉族,1961-04-01,福建省厦门市思明区 翠湖雅苑 16栋3单元110室,350203196104013672,思明区公安局思明区分局,1979.03.28-1989.03.25,提瓦特小额贷款,184221.29,6,购买新能源汽车,先息后本,0
